Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,0
44719,791.542,293.3548722,194.628998,1.507251618,0.748212435,45258,238.616846,0.701408495,0.988090503,0.896920643,0.813406794,0.00655996,0.001771382,0.661630612,0.997243811,6
34048,687.947,263.9556782,164.5060556,1.604534722,0.782035704,34342,208.209654,0.769446328,0.991439054,0.904048038,0.788805361,0.007752458,0.001851393,0.622213898,0.998363803,3
33255,679.397,259.7923659,163.6283832,1.587697445,0.776722532,33605,205.7707002,0.735404688,0.989584883,0.90535638,0.792058302,0.007812129,0.001896609,0.627356354,0.99605208,3
26243,602.486,226.9610327,147.920455,1.53434515,0.758439165,26530,182.7939424,0.698137803,0.989182058,0.9085094,0.805397914,0.008648441,0.002244707,0.6486658,0.995277225,3
40061,745.243,275.2334615,185.5963363,1.482968183,0.738436244,40522,225.8478457,0.790313671,0.988623464,0.906433273,0.820568271,0.006870359,0.001921401,0.673332288,0.998530359,3
29882,649.082,247.4278468,154.7792567,1.598585315,0.780181593,30213,195.0562587,0.671430176,0.989044451,0.891292791,0.788335918,0.008280164,0.001972713,0.62147352,0.993478442,3
51142,898.882,357.5199985,182.7376403,1.9564661,0.859506006,51746,255.1784019,0.783629315,0.9883276,0.795393805,0.713745813,0.006990732,0.00111912,0.509433085,0.996688561,4
55145,930.03,365.7450534,198.0564098,1.846671127,0.840691128,56953,264.9769701,0.78501573,0.968254526,0.801165223,0.724485451,0.006632425,0.001127122,0.524879169,0.969279207,4
34772,671.947,228.0476746,194.336638,1.173467221,0.523256094,35103,210.4117046,0.763179843,0.990570607,0.967764075,0.922665425,0.006558371,0.002931924,0.851311487,0.998986125,5
45510,778.457,285.0243848,203.5342175,1.400375761,0.700049774,45877,240.7179505,0.782402393,0.992000349,0.943729309,0.844552127,0.006262896,0.001965445,0.713268296,0.998843633,5
68897,1027.553,400.6362934,220.5823919,1.816265976,0.834782304,69754,296.1796497,0.700229693,0.987713966,0.819977079,0.739273138,0.005815003,0.001071395,0.546524772,0.992634349,2
156910,1480.479,541.9193789,370.567044,1.462405758,0.729665038,158236,446.9720539,0.765541602,0.991620112,0.89961354,0.824794372,0.003453696,0.000985931,0.680285756,0.994853807,1
70066,1006.869,387.1512521,231.7835065,1.67031407,0.800980974,70755,298.6817737,0.797473253,0.990262172,0.868502853,0.771486007,0.005525522,0.001207439,0.59519066,0.994155333,2
37583,720.715,277.709633,172.6818721,1.608215324,0.78317029,37877,218.7513698,0.722180588,0.992238034,0.909230899,0.787698171,0.007389235,0.001754764,0.620468408,0.997846802,3
54434,946.419,392.0469996,179.0746985,2.189293087,0.889585627,55300,263.2632169,0.835030987,0.984339964,0.763683156,0.671509327,0.007202245,0.00090335,0.450924777,0.987206496,4
44202,799.28,305.6843171,185.0507295,1.651894688,0.795947643,44755,237.2335018,0.715937804,0.987643839,0.86946858,0.776073513,0.006915622,0.001547471,0.602290097,0.994919813,6
68749,1024.216,391.3524554,226.6710099,1.726521868,0.815186079,70178,295.8613619,0.76838564,0.979637493,0.823556004,0.755997204,0.005692482,0.001146997,0.571531772,0.986762102,2
35594,689.634,254.572928,178.4418372,1.426643729,0.713214496,35966,212.8842135,0.811629233,0.989656898,0.940479494,0.836240582,0.00715213,0.002157447,0.699298311,0.99764955,3
80390,1137.745,427.3643818,240.1465772,1.779598055,0.827188429,81621,319.930816,0.669710173,0.984918097,0.780408555,0.748613665,0.005316139,0.001029928,0.560422419,0.997326647,0
26350,594.594,218.6892588,153.6667903,1.423139368,0.71151405,26655,183.1662141,0.783084193,0.988557494,0.936589832,0.837563834,0.008299403,0.002519407,0.701513177,0.998351019,3
41157,761.674,286.9061273,183.1818893,1.566236315,0.769644009,41570,228.9164038,0.771770927,0.990064951,0.891487612,0.797879104,0.006971017,0.001742706,0.636611065,0.997083368,6
30851,680.959,269.3265593,146.1434455,1.842891814,0.839974774,31272,198.1936255,0.702356289,0.986537478,0.836059491,0.73588593,0.008729913,0.00157918,0.541528102,0.997977705,3
38151,715.089,240.298028,202.5908511,1.186124776,0.537785626,38724,220.3981894,0.777196056,0.985202975,0.937552498,0.917186842,0.006298604,0.00274951,0.841231703,0.997805765,5
39764,722.344,252.7578302,200.5577303,1.260274684,0.608599179,40089,225.0091048,0.767422561,0.991893038,0.957660974,0.890216159,0.006356449,0.0024625,0.79248481,0.998748544,5
36797,716.017,260.6599723,180.0599156,1.447629093,0.723060527,37193,216.4518319,0.726854321,0.989352835,0.901935767,0.830399198,0.007083729,0.002077731,0.689562828,0.998231211,3
41241,762.145,283.5379879,186.4067014,1.52107186,0.753514633,41750,229.14989,0.779102278,0.987808383,0.892203334,0.80818056,0.006875148,0.001809237,0.653155818,0.993496935,6
75837,1074.9,432.6403339,225.8040259,1.915999204,0.852993898,77237,310.7389054,0.701492951,0.981873972,0.824811833,0.71823841,0.005704871,0.000936483,0.515866413,0.988399637,2
45280,846.153,353.4912173,164.3193202,2.151245617,0.885391042,45912,240.1089057,0.620070114,0.986234536,0.794727946,0.67924999,0.007806785,0.00102511,0.461380548,0.992542882,4
200116,1773.379,636.1081262,402.3250586,1.581080056,0.774577472,202634,504.7728249,0.773419082,0.987573655,0.799629034,0.793533055,0.003178697,0.00077748,0.62969471,0.995597747,1
50400,857.43,327.8444716,198.0241166,1.655578509,0.796970317,51001,253.3204947,0.686695279,0.988215917,0.861475739,0.772684967,0.006504851,0.001430299,0.597042058,0.988450001,6
32145,669.928,250.6830123,163.6876312,1.531471929,0.757386714,32461,202.3074026,0.734105234,0.990265241,0.900050826,0.807024779,0.007798507,0.00204051,0.651288994,0.997430813,3
42922,774.96,286.1235864,191.6548006,1.492911137,0.742512478,43383,233.7733683,0.703720099,0.989373718,0.898113534,0.817036342,0.006666129,0.001832394,0.667548384,0.996590417,6
67922,1003.522,388.2469891,224.6437061,1.728278953,0.815604146,68623,294.0764805,0.676884748,0.989784766,0.847552353,0.757446905,0.005716071,0.00116061,0.573725814,0.99155825,2
62683,1007.347,343.3923073,233.9888426,1.467558468,0.731907633,64225,282.5074767,0.701646574,0.975990658,0.776249695,0.822695997,0.005478237,0.001548025,0.676828704,0.993285695,0
39364,714.687,249.3821884,201.1797264,1.239599004,0.590944123,39692,223.8745216,0.78476874,0.99173637,0.968450265,0.897716565,0.006335286,0.002538066,0.805895032,0.998986678,5
49882,891.505,357.1890036,179.8346914,1.986207449,0.864011494,51042,252.0153467,0.726021017,0.977273618,0.788689675,0.705551806,0.007160679,0.001094585,0.497803351,0.988740725,2
38800,721.457,248.267441,199.3780455,1.245209523,0.595874322,39236,222.2649193,0.774512935,0.988887756,0.936743496,0.895264068,0.006398645,0.002535551,0.801497752,0.998032634,5
40708,752.843,275.1620322,188.6059943,1.45892517,0.728132771,41209,227.6643042,0.784535924,0.987842462,0.902569797,0.827382697,0.006759409,0.001953954,0.684562127,0.998724917,3
37268,714.729,250.0604704,189.9228983,1.31664203,0.650498099,37667,217.8327141,0.751249798,0.989407173,0.916775805,0.871120149,0.00670979,0.002383422,0.758850313,0.999134217,5
75507,1063.461,414.6505451,233.9163334,1.772644685,0.825686772,76890,310.0620878,0.70212944,0.982013266,0.838984513,0.747767226,0.005491551,0.001059109,0.559155824,0.9911846,2
57230,953.606,395.4095217,184.9630681,2.137775534,0.883847075,57949,269.9398065,0.614761583,0.987592538,0.790852806,0.682684133,0.00690913,0.000925726,0.466057626,0.996326589,4
32624,669.461,254.9991509,163.7435222,1.557308328,0.766592749,32947,203.8091433,0.684343011,0.990196376,0.914737553,0.799254204,0.007816306,0.001967528,0.638807283,0.994819901,3
75359,1046.443,395.4351708,245.0744695,1.613530662,0.784792263,76422,309.758065,0.725764201,0.986090393,0.864796327,0.783334635,0.005247352,0.001218735,0.61361315,0.990083631,2
41774,752.677,282.5255891,188.6111438,1.497926281,0.74452947,42141,230.6259065,0.775661022,0.991291142,0.926613527,0.816300949,0.006763192,0.001852391,0.666347239,0.998139042,3
84629,1124.297,448.1926562,243.1812137,1.843039803,0.840002919,86214,328.2575048,0.75759122,0.981615515,0.841331151,0.732402685,0.00529597,0.000939994,0.536413693,0.988631787,2
65243,980.668,328.5051239,253.2426845,1.29719492,0.636963249,66224,288.2186108,0.757494485,0.985186639,0.852510582,0.877364126,0.005035101,0.00184038,0.769767809,0.998538891,0
28657,632.81,243.0925497,150.4128659,1.616168593,0.78559006,28973,191.0162968,0.787474925,0.989093294,0.8992779,0.785776022,0.008482833,0.001994875,0.617443957,0.997893531,3
42678,779.318,288.7268216,188.7602614,1.529595369,0.756695338,43156,233.107952,0.688521416,0.988923904,0.883048401,0.807365075,0.006765238,0.001773139,0.651838365,0.997048944,6
60736,985.501,342.4453022,226.7417755,1.510287645,0.749392947,61680,278.0853772,0.789353296,0.984695201,0.785854079,0.812057795,0.005638259,0.00151242,0.659437863,0.995940857,0
39786,731.059,263.8930741,192.2506944,1.372650824,0.685027304,40202,225.071341,0.775495088,0.989652256,0.935481679,0.852888397,0.006632812,0.002164942,0.727418618,0.998491765,6
74788,1058.364,415.3324881,230.726488,1.800107528,0.831501592,75500,308.5823052,0.738508329,0.990569536,0.839018748,0.742976565,0.005553464,0.001043865,0.552014176,0.993684873,2
38589,734.308,269.0442127,184.1483256,1.461019056,0.729056265,39252,221.659741,0.776001448,0.983109141,0.89932542,0.823878495,0.006972044,0.001981493,0.678775774,0.991704341,6
37210,721.779,273.6492042,173.833276,1.574204954,0.772313726,37664,217.6631422,0.780804096,0.987946049,0.897554957,0.795409374,0.007354184,0.001815838,0.632676072,0.995961807,6
45909,794.895,295.0094227,198.8993094,1.48320989,0.738536577,46412,241.7708714,0.766529754,0.989162286,0.913036557,0.819536099,0.006425961,0.001788093,0.671639417,0.996182226,6
49156,839.947,318.4718939,197.484406,1.612643248,0.784522817,49596,250.1746651,0.721238354,0.991128317,0.875553388,0.785547076,0.0064788,0.00152182,0.617084209,0.995136683,6
31053,641.339,231.0553929,171.2635313,1.349121971,0.671259058,31354,198.8414131,0.757556537,0.990399949,0.948720154,0.860578975,0.007440679,0.002517417,0.740596172,0.999154567,3
26144,624.429,239.030731,139.827446,1.709469334,0.811049983,26560,182.4488275,0.808410637,0.984337349,0.84258897,0.763286071,0.009142852,0.001914304,0.582605626,0.995946452,3
48246,828.052,307.8508642,200.9466638,1.532002863,0.75758175,48922,247.8481694,0.741105991,0.986182086,0.884211086,0.80509168,0.006380858,0.001653637,0.648172613,0.993002299,6
47705,824.388,311.9041796,195.5944153,1.594647675,0.778940555,48235,246.4546459,0.795799553,0.989012128,0.882085009,0.790161409,0.006538186,0.001572173,0.624355052,0.995626332,6
42506,748.99,259.4181962,209.1264365,1.240484945,0.591729831,42916,232.6377443,0.799947305,0.990446454,0.952155901,0.896767258,0.006103096,0.002434719,0.804191514,0.997587467,5
68234,988.005,383.9724637,228.1752131,1.68279656,0.8042812,69335,294.7511274,0.788103488,0.984120574,0.878400168,0.767636107,0.005627289,0.001205315,0.589265193,0.99161344,2
30698,648.384,247.6447059,158.3576609,1.563831547,0.768828474,30967,197.7015618,0.718451601,0.991313334,0.917604146,0.798327431,0.008067128,0.002021264,0.637326687,0.996671579,3
87831,1160.439,461.1062166,244.4848372,1.886031959,0.847864036,88699,334.4097822,0.703058586,0.990214095,0.819620966,0.725233732,0.005249926,0.00089587,0.525963966,0.991984849,2
36837,732.878,284.7182725,165.6490262,1.718804384,0.813332051,37294,216.5694464,0.737182309,0.987746018,0.861848139,0.760644705,0.007729138,0.00159602,0.578580367,0.994466472,3
68823,1054.403,368.6293354,239.0642829,1.54196742,0.761195798,70191,296.0205486,0.705153689,0.980510322,0.777911511,0.803030362,0.005356194,0.001373928,0.644857762,0.994349659,0
55789,916.971,377.0138382,189.0888127,1.993845288,0.86513247,56283,266.5197196,0.817277548,0.991222927,0.833771871,0.70692291,0.006757853,0.001041062,0.499740001,0.996404246,4
29155,628.707,230.6324363,161.2377084,1.430387709,0.715013004,29549,192.6688842,0.787951677,0.986666215,0.926885991,0.835393699,0.007910562,0.002376577,0.697882633,0.998242741,3
50366,843.262,319.8930901,201.0535881,1.591083716,0.777807612,50882,253.2350349,0.719226595,0.989858889,0.890066109,0.79162396,0.00635137,0.00153859,0.626668495,0.997082038,6
38396,709.443,250.3804559,195.7388897,1.279155391,0.623572095,38723,221.1047389,0.74843086,0.991555406,0.958651666,0.883075071,0.006521004,0.002446159,0.779821581,0.997512979,5
23562,612.084,246.2504516,122.5126535,2.010000148,0.867456864,23959,173.2052833,0.698257468,0.983430026,0.790314521,0.703370419,0.010451169,0.001577906,0.494729946,0.994407265,3
48903,849.167,324.3534192,194.1598,1.670548791,0.801043842,49534,249.5300252,0.68468582,0.987261275,0.852234575,0.76931523,0.006632587,0.001433112,0.591845923,0.98870749,6
51932,897.618,313.7611961,211.334637,1.484665271,0.739139388,52906,257.1417431,0.726402954,0.98158999,0.809956708,0.819546032,0.00604177,0.00168127,0.671655698,0.997183889,0
38190,706.192,250.1782298,194.68827,1.285019533,0.62801865,38507,220.510812,0.796986519,0.991767731,0.962307644,0.881414871,0.006550883,0.00243894,0.776892174,0.998321619,5
52660,866.059,328.3550412,205.6149049,1.596941823,0.779664965,53405,258.9378196,0.804989529,0.986049995,0.882258316,0.788590967,0.006235379,0.001487475,0.621875714,0.993099337,6
41981,811.437,327.0912997,165.0329489,1.981975732,0.863384201,42648,231.1966032,0.601955808,0.984360345,0.801222303,0.706825903,0.007791413,0.001199626,0.499602857,0.990200738,4
46217,779.227,270.7798305,217.7277888,1.243662245,0.594525395,46553,242.5805269,0.754563265,0.99278242,0.956497041,0.895858922,0.005858879,0.002327838,0.802563207,0.99811756,5
42703,778.007,289.1029945,189.3171336,1.527083096,0.755764757,43263,233.1762172,0.76660563,0.987055914,0.886545932,0.806550681,0.006770086,0.001767261,0.650524002,0.993404206,6
51558,918.055,384.9665214,172.0574462,2.237430172,0.894563276,52268,256.2141379,0.707592227,0.986416163,0.768720611,0.665549142,0.007466669,0.000903706,0.44295566,0.991082358,4
47719,812.323,292.3807765,208.5365681,1.40205998,0.700923715,48183,246.4908068,0.733732087,0.990370048,0.908748481,0.843047241,0.006127135,0.001909171,0.71072865,0.996484196,6
67413,1077.615,359.8362623,239.8736526,1.500107488,0.745398715,68823,292.9725199,0.736030134,0.979512663,0.729501623,0.814182868,0.005337787,0.001446868,0.662893742,0.994411866,0
77260,1056.803,401.5416968,246.4067866,1.629588626,0.789576762,77980,313.6406977,0.803460934,0.990766863,0.869313638,0.78109123,0.005197278,0.001193336,0.610103509,0.994217739,2
86333,1152.539,445.7246556,249.5921445,1.785812036,0.828513325,88054,331.545758,0.672228797,0.980455175,0.816724223,0.743835356,0.005162854,0.000974938,0.553291037,0.988073793,2
46915,823.512,311.1677016,193.4472252,1.608540527,0.783270085,47605,244.4054689,0.745510885,0.985505724,0.869324102,0.785446136,0.006632584,0.001557142,0.616925633,0.992349883,6
34089,681.059,253.0028083,172.2909611,1.468462458,0.732297939,34434,208.3349775,0.767303667,0.989980833,0.923537751,0.823449269,0.007421831,0.002104933,0.678068698,0.995718427,3
38290,719.888,270.4465104,180.5080659,1.498251666,0.744659447,38605,220.7993256,0.759903152,0.991840435,0.928464626,0.816425123,0.007063111,0.001935714,0.666549982,0.99865962,3
35947,711.184,266.4790377,172.1731426,1.54773871,0.763249477,36360,213.9372383,0.81184787,0.988641364,0.893117421,0.802829521,0.007413109,0.00189965,0.64453524,0.997572142,3
41393,773.164,293.4592079,180.2158038,1.628376656,0.789221584,41883,229.571785,0.711623429,0.988300743,0.870148787,0.782295388,0.007089585,0.001637886,0.611986075,0.996543838,6
38441,740.082,290.2403582,168.9692311,1.717711303,0.813067085,38777,221.234268,0.779657236,0.99133507,0.881951814,0.762245021,0.007550281,0.001572249,0.581017472,0.99802028,3
59562,962.76,394.8722649,193.6832049,2.038753257,0.87144353,60357,275.3846288,0.638912726,0.986828371,0.807500983,0.697401801,0.0066296,0.000967385,0.486369272,0.991586938,4
30385,638.138,234.0248794,165.5446165,1.413666505,0.706833041,30690,196.6910866,0.743636809,0.990061909,0.937648128,0.840470839,0.007701987,0.002370681,0.706391231,0.998601622,3
57017,903.559,349.8119042,210.8011319,1.65944035,0.798033715,58127,269.437004,0.791572956,0.980903883,0.877609255,0.770233948,0.006135221,0.001331989,0.593260335,0.984480137,2
53933,915.68,366.7775612,191.2792215,1.917498191,0.853243411,54931,262.0489045,0.825863257,0.981831753,0.808308201,0.714462749,0.006800615,0.001093066,0.510457019,0.978800411,4
45739,777.912,281.456879,207.090108,1.359103444,0.677221542,46085,241.3228202,0.780782165,0.992492134,0.949807484,0.857406012,0.006153542,0.002051403,0.73514507,0.999138196,5
45529,801.419,302.0138927,193.1802471,1.563378747,0.768674397,46094,240.768194,0.807882036,0.987742439,0.89079692,0.797209002,0.00663344,0.001652751,0.635542193,0.993593157,6
68901,1003.207,373.0537154,236.0557592,1.580362693,0.774342956,69802,296.1882474,0.709675758,0.98709206,0.860308634,0.793956031,0.005414344,0.001327124,0.63036618,0.996207193,0
35368,692.123,256.012242,176.3743858,1.451527334,0.724828355,35704,212.2072954,0.798735321,0.99058929,0.927798792,0.82889511,0.007238528,0.002107795,0.687067103,0.99729668,3
58849,959.596,366.160794,205.5118737,1.781701404,0.827638679,59683,273.7313902,0.720526477,0.986026172,0.803104563,0.747571544,0.006222039,0.001198736,0.558863214,0.995727373,4
41288,748.997,263.423134,199.9741738,1.317285772,0.650931211,41682,229.2804273,0.792871683,0.990547479,0.924854797,0.870388351,0.006380138,0.002258718,0.757575882,0.99794393,5
44554,771.972,257.6997529,220.5798625,1.168283224,0.517047302,45003,238.1762261,0.774852174,0.990022887,0.939492825,0.924239249,0.005783987,0.002603423,0.854218189,0.99796878,5
28771,636.7,241.943451,151.7782079,1.594059215,0.778754127,29121,191.3958593,0.685186949,0.987981182,0.891856786,0.791076834,0.008409282,0.002031484,0.625802557,0.997566334,3
54398,927.333,385.3302876,180.8988232,2.130087309,0.882951441,55076,263.1761478,0.608315441,0.987689738,0.794916235,0.682988481,0.007083538,0.000950788,0.466473265,0.993628782,4
38548,704.398,242.2028844,202.9686902,1.193301707,0.545653281,38857,221.5419553,0.783750813,0.992047765,0.976282458,0.914695776,0.00628315,0.002713088,0.836668363,0.998397785,5
44001,807.713,305.2356881,185.0656968,1.64933693,0.795232764,44708,236.6935006,0.793382618,0.984186275,0.847536216,0.775445041,0.006937017,0.001547236,0.601315011,0.991771054,6
50002,860.687,333.9125523,191.8964947,1.740065929,0.81837058,50710,252.3182984,0.713498858,0.986038257,0.848216572,0.755641849,0.006677984,0.001343041,0.570994604,0.993568256,6
30900,701.895,256.91668,153.6367611,1.672234419,0.801494398,31444,198.3509565,0.797213622,0.982699402,0.788177524,0.772043903,0.008314456,0.001822139,0.596051789,0.996738317,3
39536,737.879,276.0164232,183.078484,1.507639878,0.748363906,39952,224.3630955,0.70455315,0.989587505,0.912498777,0.812861398,0.006981395,0.00188013,0.660743652,0.996163478,3
37534,715.824,259.3168198,185.2391386,1.399902967,0.699803678,37979,218.6087214,0.784950959,0.988282998,0.920496631,0.843017902,0.006908851,0.002152449,0.710679183,0.994881898,6
29184,637.004,235.5254125,157.9421877,1.491212803,0.741823571,29603,192.7646826,0.735632184,0.985846029,0.903795889,0.818445367,0.008070361,0.002233734,0.669852819,0.9988931,3
48439,810.37,297.981992,207.3178381,1.4373196,0.718294206,48883,248.343412,0.79979856,0.990917088,0.926911612,0.833417518,0.006151696,0.001830733,0.694584759,0.998340287,0
31507,644.759,232.2807816,173.1442548,1.34154484,0.666607063,31766,200.289686,0.824920145,0.991846628,0.95240593,0.862274032,0.007372355,0.002514011,0.743516506,0.997460732,3
41322,770.141,268.4456957,196.928016,1.363166609,0.679596583,41861,229.3748122,0.771076693,0.987124053,0.875489029,0.854455169,0.006496435,0.002136053,0.730093635,0.995239265,6
63366,1006.058,413.047019,198.1368874,2.084654828,0.877434907,64350,284.0424211,0.736642641,0.984708625,0.78671987,0.687675756,0.006518433,0.000899203,0.472897946,0.985828986,4
50547,854.246,325.399109,198.7428884,1.637286806,0.79181073,51228,253.6896515,0.69770042,0.986706489,0.870441004,0.779626141,0.006437555,0.001467055,0.607816919,0.995170622,6
36253,681.763,237.3120276,194.7811246,1.218352282,0.571243464,36493,214.8458825,0.782157497,0.993423396,0.980137395,0.905330777,0.006545997,0.002712593,0.819623817,0.998590547,5
42175,742.742,252.7310852,213.0457404,1.186276171,0.537954265,42638,231.7301832,0.745879315,0.989141142,0.960702652,0.916904159,0.005992438,0.002612637,0.840713237,0.99731808,5
71003,1076.435,365.1088878,248.9703306,1.466475491,0.731438824,72459,300.6722924,0.716160332,0.979905878,0.770035846,0.823514032,0.005142161,0.001458846,0.678175361,0.994527545,0
65383,955.639,354.5772588,235.0870694,1.508280569,0.748613534,65965,288.5276783,0.716659542,0.991177139,0.899677744,0.813723021,0.00542308,0.001466669,0.662145155,0.998700672,2
49827,831.839,284.1727676,223.5363681,1.271259661,0.617435697,50442,251.876372,0.78125686,0.987807779,0.90489054,0.886349435,0.005703188,0.002171288,0.785615321,0.998721067,5
44518,793.623,293.129288,193.8612596,1.512057069,0.750076831,45019,238.0799825,0.760367562,0.988871365,0.88821278,0.812201279,0.006584512,0.001767494,0.659670917,0.997460073,6
27682,607.729,220.8147755,159.8167063,1.381675174,0.690052711,28009,187.7386936,0.734309512,0.988325181,0.941862285,0.850208928,0.007976836,0.002571065,0.722855222,0.998751114,3
35020,698.516,250.447503,178.3763964,1.40403948,0.701945477,35491,211.1607181,0.772761375,0.98672903,0.901930948,0.843133653,0.007151556,0.002229287,0.710874357,0.998095663,3
97770,1231.866,497.1008834,253.6601961,1.959711815,0.860008855,99373,352.823795,0.796789047,0.983868858,0.809633635,0.709762961,0.005084391,0.000795925,0.503763461,0.987231206,2
54358,958.816,390.4237882,183.0547591,2.132825118,0.883271595,56614,263.0793705,0.720546129,0.960151199,0.743023908,0.67383028,0.007182453,0.000913387,0.454047246,0.968403371,4
149264,1501.818,581.2359196,329.4838723,1.764080031,0.823808839,151608,435.9458996,0.807705628,0.984539074,0.831630348,0.75003262,0.003894013,0.000760147,0.562548931,0.992381336,1
42846,748.792,269.0570455,203.1373816,1.324507796,0.655727733,43131,233.5663108,0.786396006,0.993392224,0.960279717,0.868092156,0.00627963,0.00219977,0.753583992,0.998127872,5
61493,992.528,400.4085418,198.3503204,2.018693698,0.868682168,62537,279.8130078,0.606260475,0.983305883,0.784422442,0.698818778,0.006511449,0.00095789,0.488347684,0.985824392,4
39306,724.304,252.6462868,198.3559858,1.27370135,0.619352037,39704,223.7095294,0.753103924,0.989975821,0.941514356,0.885465337,0.006427677,0.002437362,0.784048862,0.998644094,5
45269,796.822,303.559451,190.4324241,1.594053389,0.77875228,45653,240.0797387,0.784272622,0.991588724,0.895958992,0.790882109,0.006705681,0.001618339,0.62549451,0.997071643,6
52091,855.466,320.1100236,208.5177596,1.535169111,0.758739621,52705,257.5350872,0.810477346,0.988350251,0.894472621,0.804520534,0.006145208,0.001588053,0.64725329,0.993643257,6
69962,1000.601,377.1407444,239.2072993,1.576627241,0.773115444,71574,298.4600225,0.778133689,0.977477855,0.878112612,0.791375705,0.005390651,0.001304223,0.626275507,0.987403024,2
56987,927.498,372.4808041,195.3521964,1.906714186,0.851433576,57644,269.3661113,0.7821009,0.988602456,0.832452947,0.723167767,0.006536242,0.001102717,0.522971619,0.997157405,4
35282,703.49,270.4880703,166.3696731,1.62582558,0.788470847,35664,211.9491392,0.693067751,0.989288919,0.895874557,0.783580359,0.007666461,0.001782826,0.613998179,0.998253946,3
47775,852.11,341.6923548,178.6041407,1.913126725,0.852513916,48428,246.6353974,0.794079516,0.986516065,0.82683573,0.721805431,0.007152116,0.001197553,0.52100308,0.996744916,4
53524,919.534,324.5638455,210.5158395,1.541754988,0.761119659,54727,261.0533918,0.789090373,0.978018163,0.795468235,0.804320615,0.006063894,0.001565482,0.646931652,0.997410101,0
